year,month,day,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,rolling_mean_7,rolling_mean_3,sin_week,cos_week
2019,10,7,10.0,12.0,22.0,19.0,17.0,20.0,26.0,17.142857142857142,14.0,0.0,1.0
2019,10,8,20.0,10.0,12.0,22.0,19.0,17.0,20.0,17.0,16.333333333333332,0.7818314824680298,0.6234898018587336
2019,10,9,19.0,20.0,10.0,12.0,22.0,19.0,17.0,16.571428571428573,17.666666666666668,0.9749279121818236,-0.22252093395631434
2019,10,10,14.0,19.0,20.0,10.0,12.0,22.0,19.0,16.285714285714285,16.666666666666668,0.43388373911755823,-0.900968867902419
2019,10,11,17.0,14.0,19.0,20.0,10.0,12.0,22.0,15.714285714285714,16.333333333333332,-0.433883739117558,-0.9009688679024191
2019,10,12,18.0,17.0,14.0,19.0,20.0,10.0,12.0,16.714285714285715,18.0,-0.9749279121818236,-0.2225209339563146
2019,10,13,19.0,18.0,17.0,14.0,19.0,20.0,10.0,17.0,16.333333333333332,-0.7818314824680299,0.6234898018587334
2019,10,14,12.0,19.0,18.0,17.0,14.0,19.0,20.0,16.285714285714285,15.333333333333334,0.0,1.0
2019,10,15,15.0,12.0,19.0,18.0,17.0,14.0,19.0,15.285714285714286,13.0,0.7818314824680298,0.6234898018587336
2019,10,16,12.0,15.0,12.0,19.0,18.0,17.0,14.0,15.428571428571429,14.0,0.9749279121818236,-0.22252093395631434
2019,10,17,15.0,12.0,15.0,12.0,19.0,18.0,17.0,17.857142857142858,20.333333333333332,0.43388373911755823,-0.900968867902419
2019,10,18,34.0,15.0,12.0,15.0,12.0,19.0,18.0,19.285714285714285,25.666666666666668,-0.433883739117558,-0.9009688679024191
2019,10,19,28.0,34.0,15.0,12.0,15.0,12.0,19.0,17.857142857142858,23.666666666666668,-0.9749279121818236,-0.2225209339563146
2019,10,20,9.0,28.0,34.0,15.0,12.0,15.0,12.0,17.571428571428573,15.666666666666666,-0.7818314824680299,0.6234898018587334
2019,10,21,10.0,9.0,28.0,34.0,15.0,12.0,15.0,18.285714285714285,13.0,0.0,1.0
2019,10,22,20.0,10.0,9.0,28.0,34.0,15.0,12.0,17.857142857142858,13.0,0.7818314824680298,0.6234898018587336
2019,10,23,9.0,20.0,10.0,9.0,28.0,34.0,15.0,18.428571428571427,16.0,0.9749279121818236,-0.22252093395631434
2019,10,24,19.0,9.0,20.0,10.0,9.0,28.0,34.0,18.0,19.666666666666668,0.43388373911755823,-0.900968867902419
2019,10,25,31.0,19.0,9.0,20.0,10.0,9.0,28.0,15.571428571428571,20.333333333333332,-0.433883739117558,-0.9009688679024191
2019,10,26,11.0,31.0,19.0,9.0,20.0,10.0,9.0,17.0,20.333333333333332,-0.9749279121818236,-0.2225209339563146
2019,10,27,19.0,11.0,31.0,19.0,9.0,20.0,10.0,17.857142857142858,15.333333333333334,-0.7818314824680299,0.6234898018587334
2019,10,28,16.0,19.0,11.0,31.0,19.0,9.0,20.0,17.285714285714285,17.0,0.0,1.0
2019,10,29,16.0,16.0,19.0,11.0,31.0,19.0,9.0,19.285714285714285,18.333333333333332,0.7818314824680298,0.6234898018587336
2019,10,30,23.0,16.0,16.0,19.0,11.0,31.0,19.0,19.0,18.666666666666668,0.9749279121818236,-0.22252093395631434
2019,10,31,17.0,23.0,16.0,16.0,19.0,11.0,31.0,17.428571428571427,20.0,0.43388373911755823,-0.900968867902419
2019,11,1,20.0,17.0,23.0,16.0,16.0,19.0,11.0,18.0,17.333333333333332,-0.433883739117558,-0.9009688679024191
2019,11,2,15.0,20.0,17.0,23.0,16.0,16.0,19.0,17.285714285714285,16.333333333333332,-0.9749279121818236,-0.2225209339563146
2019,11,3,14.0,15.0,20.0,17.0,23.0,16.0,16.0,15.714285714285714,11.333333333333334,-0.7818314824680299,0.6234898018587334
2019,11,4,5.0,14.0,15.0,20.0,17.0,23.0,16.0,14.714285714285714,9.333333333333334,0.0,1.0
2019,11,5,9.0,5.0,14.0,15.0,20.0,17.0,23.0,13.285714285714286,9.0,0.7818314824680298,0.6234898018587336
2019,11,6,13.0,9.0,5.0,14.0,15.0,20.0,17.0,11.857142857142858,9.666666666666666,0.9749279121818236,-0.22252093395631434
2019,11,7,7.0,13.0,9.0,5.0,14.0,15.0,20.0,10.428571428571429,10.0,0.43388373911755823,-0.900968867902419
2019,11,8,10.0,7.0,13.0,9.0,5.0,14.0,15.0,11.142857142857142,12.333333333333334,-0.433883739117558,-0.9009688679024191
2019,11,9,20.0,10.0,7.0,13.0,9.0,5.0,14.0,13.142857142857142,19.333333333333332,-0.9749279121818236,-0.2225209339563146
2019,11,10,28.0,20.0,10.0,7.0,13.0,9.0,5.0,15.428571428571429,23.0,-0.7818314824680299,0.6234898018587334
2019,11,11,21.0,28.0,20.0,10.0,7.0,13.0,9.0,16.285714285714285,21.333333333333332,0.0,1.0
2019,11,12,15.0,21.0,28.0,20.0,10.0,7.0,13.0,18.714285714285715,22.0,0.7818314824680298,0.6234898018587336
2019,11,13,30.0,15.0,21.0,28.0,20.0,10.0,7.0,19.0,18.0,0.9749279121818236,-0.22252093395631434
2019,11,14,9.0,30.0,15.0,21.0,28.0,20.0,10.0,19.285714285714285,17.0,0.43388373911755823,-0.900968867902419
2019,11,15,12.0,9.0,30.0,15.0,21.0,28.0,20.0,19.0,13.0,-0.433883739117558,-0.9009688679024191
2019,11,16,18.0,12.0,9.0,30.0,15.0,21.0,28.0,17.0,14.666666666666666,-0.9749279121818236,-0.2225209339563146
2019,11,17,14.0,18.0,12.0,9.0,30.0,15.0,21.0,16.571428571428573,16.666666666666668,-0.7818314824680299,0.6234898018587334
2019,11,18,18.0,14.0,18.0,12.0,9.0,30.0,15.0,16.285714285714285,15.0,0.0,1.0
2019,11,19,13.0,18.0,14.0,18.0,12.0,9.0,30.0,14.714285714285714,16.666666666666668,0.7818314824680298,0.6234898018587336
2019,11,20,19.0,13.0,18.0,14.0,18.0,12.0,9.0,17.142857142857142,19.333333333333332,0.9749279121818236,-0.22252093395631434
2019,11,21,26.0,19.0,13.0,18.0,14.0,18.0,12.0,16.857142857142858,18.333333333333332,0.43388373911755823,-0.900968867902419
2019,11,22,10.0,26.0,19.0,13.0,18.0,14.0,18.0,17.142857142857142,18.666666666666668,-0.433883739117558,-0.9009688679024191
2019,11,23,20.0,10.0,26.0,19.0,13.0,18.0,14.0,17.857142857142858,16.333333333333332,-0.9749279121818236,-0.2225209339563146
2019,11,24,19.0,20.0,10.0,26.0,19.0,13.0,18.0,17.142857142857142,17.333333333333332,-0.7818314824680299,0.6234898018587334
2019,11,25,13.0,19.0,20.0,10.0,26.0,19.0,13.0,18.0,17.0,0.0,1.0
2019,11,26,19.0,13.0,19.0,20.0,10.0,26.0,19.0,17.142857142857142,15.0,0.7818314824680298,0.6234898018587336
2019,11,27,13.0,19.0,13.0,19.0,20.0,10.0,26.0,15.0,14.333333333333334,0.9749279121818236,-0.22252093395631434
2019,11,28,11.0,13.0,19.0,13.0,19.0,20.0,10.0,16.0,13.666666666666666,0.43388373911755823,-0.900968867902419
2019,11,29,17.0,11.0,13.0,19.0,13.0,19.0,20.0,15.428571428571429,14.666666666666666,-0.433883739117558,-0.9009688679024191
2019,11,30,16.0,17.0,11.0,13.0,19.0,13.0,19.0,14.428571428571429,15.0,-0.9749279121818236,-0.2225209339563146
2019,12,1,12.0,16.0,17.0,11.0,13.0,19.0,13.0,14.714285714285714,14.333333333333334,-0.7818314824680299,0.6234898018587334
2019,12,2,15.0,12.0,16.0,17.0,11.0,13.0,19.0,13.857142857142858,13.333333333333334,0.0,1.0
2019,12,3,13.0,15.0,12.0,16.0,17.0,11.0,13.0,13.571428571428571,13.0,0.7818314824680298,0.6234898018587336
2019,12,4,11.0,13.0,15.0,12.0,16.0,17.0,11.0,15.857142857142858,17.0,0.9749279121818236,-0.22252093395631434
2019,12,5,27.0,11.0,13.0,15.0,12.0,16.0,17.0,16.142857142857142,19.0,0.43388373911755823,-0.900968867902419
2019,12,6,19.0,27.0,11.0,13.0,15.0,12.0,16.0,16.714285714285715,22.0,-0.433883739117558,-0.9009688679024191
2019,12,7,20.0,19.0,27.0,11.0,13.0,15.0,12.0,16.714285714285715,17.0,-0.9749279121818236,-0.2225209339563146
2019,12,8,12.0,20.0,19.0,27.0,11.0,13.0,15.0,16.428571428571427,15.0,-0.7818314824680299,0.6234898018587334
2019,12,9,13.0,12.0,20.0,19.0,27.0,11.0,13.0,17.857142857142858,16.0,0.0,1.0
2019,12,10,23.0,13.0,12.0,20.0,19.0,27.0,11.0,18.0,16.0,0.7818314824680298,0.6234898018587336
2019,12,11,12.0,23.0,13.0,12.0,20.0,19.0,27.0,16.0,16.0,0.9749279121818236,-0.22252093395631434
2019,12,12,13.0,12.0,23.0,13.0,12.0,20.0,19.0,15.285714285714286,13.0,0.43388373911755823,-0.900968867902419
2019,12,13,14.0,13.0,12.0,23.0,13.0,12.0,20.0,15.428571428571429,16.0,-0.433883739117558,-0.9009688679024191
2019,12,14,21.0,14.0,13.0,12.0,23.0,13.0,12.0,16.571428571428573,18.333333333333332,-0.9749279121818236,-0.2225209339563146
2019,12,15,20.0,21.0,14.0,13.0,12.0,23.0,13.0,16.571428571428573,18.0,-0.7818314824680299,0.6234898018587334
2019,12,16,13.0,20.0,21.0,14.0,13.0,12.0,23.0,16.285714285714285,18.0,0.0,1.0
2019,12,17,21.0,13.0,20.0,21.0,14.0,13.0,12.0,16.142857142857142,15.0,0.7818314824680298,0.6234898018587336
2019,12,18,11.0,21.0,13.0,20.0,21.0,14.0,13.0,16.857142857142858,16.666666666666668,0.9749279121818236,-0.22252093395631434
2019,12,19,18.0,11.0,21.0,13.0,20.0,21.0,14.0,16.0,12.333333333333334,0.43388373911755823,-0.900968867902419
2019,12,20,8.0,18.0,11.0,21.0,13.0,20.0,21.0,15.285714285714286,14.0,-0.433883739117558,-0.9009688679024191
2019,12,21,16.0,8.0,18.0,11.0,21.0,13.0,20.0,14.857142857142858,13.666666666666666,-0.9749279121818236,-0.2225209339563146
2019,12,22,17.0,16.0,8.0,18.0,11.0,21.0,13.0,15.857142857142858,17.666666666666668,-0.7818314824680299,0.6234898018587334
2019,12,23,20.0,17.0,16.0,8.0,18.0,11.0,21.0,15.142857142857142,17.666666666666668,0.0,1.0
2019,12,24,16.0,20.0,17.0,16.0,8.0,18.0,11.0,15.714285714285714,17.0,0.7818314824680298,0.6234898018587336
2019,12,25,15.0,16.0,20.0,17.0,16.0,8.0,18.0,15.571428571428571,16.0,0.9749279121818236,-0.22252093395631434
2019,12,26,17.0,15.0,16.0,20.0,17.0,16.0,8.0,17.285714285714285,17.333333333333332,0.43388373911755823,-0.900968867902419
2019,12,27,20.0,17.0,15.0,16.0,20.0,17.0,16.0,16.142857142857142,15.0,-0.433883739117558,-0.9009688679024191
2019,12,28,8.0,20.0,17.0,15.0,16.0,20.0,17.0,14.714285714285714,11.666666666666666,-0.9749279121818236,-0.2225209339563146
2019,12,29,7.0,8.0,20.0,17.0,15.0,16.0,20.0,13.571428571428571,9.0,-0.7818314824680299,0.6234898018587334
2019,12,30,12.0,7.0,8.0,20.0,17.0,15.0,16.0,14.428571428571429,13.666666666666666,0.0,1.0
2019,12,31,22.0,12.0,7.0,8.0,20.0,17.0,15.0,13.714285714285714,14.666666666666666,0.7818314824680298,0.6234898018587336
2019,1,1,2.0,2.0,4.0,1.0,2.0,4.0,2.0,2.2857142857142856,1.6666666666666667,0.7818314824680298,0.6234898018587336
2019,1,2,1.0,2.0,2.0,4.0,1.0,2.0,4.0,2.4285714285714284,2.6666666666666665,0.9749279121818236,-0.22252093395631434
2019,1,3,5.0,1.0,2.0,2.0,4.0,1.0,2.0,2.4285714285714284,2.6666666666666665,0.43388373911755823,-0.900968867902419
2019,1,4,2.0,5.0,1.0,2.0,2.0,4.0,1.0,2.4285714285714284,2.6666666666666665,-0.433883739117558,-0.9009688679024191
2019,1,5,1.0,2.0,5.0,1.0,2.0,2.0,4.0,2.4285714285714284,2.3333333333333335,-0.9749279121818236,-0.2225209339563146
2019,1,6,4.0,1.0,2.0,5.0,1.0,2.0,2.0,2.5714285714285716,2.6666666666666665,-0.7818314824680299,0.6234898018587334
2019,1,9,3.0,4.0,1.0,2.0,5.0,1.0,2.0,2.4285714285714284,2.6666666666666665,0.9749279121818236,-0.22252093395631434
2019,1,10,1.0,3.0,4.0,1.0,2.0,5.0,1.0,2.857142857142857,2.6666666666666665,0.43388373911755823,-0.900968867902419
2019,1,11,4.0,1.0,3.0,4.0,1.0,2.0,5.0,2.2857142857142856,2.0,-0.433883739117558,-0.9009688679024191
2019,1,12,1.0,4.0,1.0,3.0,4.0,1.0,2.0,2.5714285714285716,3.0,-0.9749279121818236,-0.2225209339563146
2019,1,13,4.0,1.0,4.0,1.0,3.0,4.0,1.0,3.0,3.0,-0.7818314824680299,0.6234898018587334
2019,1,14,4.0,4.0,1.0,4.0,1.0,3.0,4.0,2.7142857142857144,3.3333333333333335,0.0,1.0
2019,1,16,2.0,4.0,4.0,1.0,4.0,1.0,3.0,3.2857142857142856,4.333333333333333,0.9749279121818236,-0.22252093395631434
2019,1,17,7.0,2.0,4.0,4.0,1.0,4.0,1.0,3.5714285714285716,4.0,0.43388373911755823,-0.900968867902419
2019,1,18,3.0,7.0,2.0,4.0,4.0,1.0,4.0,3.142857142857143,3.6666666666666665,-0.433883739117558,-0.9009688679024191
2019,1,19,1.0,3.0,7.0,2.0,4.0,4.0,1.0,3.7142857142857144,3.0,-0.9749279121818236,-0.2225209339563146
2019,1,20,5.0,1.0,3.0,7.0,2.0,4.0,4.0,4.0,4.0,-0.7818314824680299,0.6234898018587334
2019,1,21,6.0,5.0,1.0,3.0,7.0,2.0,4.0,3.857142857142857,4.666666666666667,0.0,1.0
2019,1,22,3.0,6.0,5.0,1.0,3.0,7.0,2.0,3.7142857142857144,3.3333333333333335,0.7818314824680298,0.6234898018587336
2019,1,23,1.0,3.0,6.0,5.0,1.0,3.0,7.0,3.4285714285714284,3.0,0.9749279121818236,-0.22252093395631434
2019,1,24,5.0,1.0,3.0,6.0,5.0,1.0,3.0,3.4285714285714284,3.0,0.43388373911755823,-0.900968867902419
2019,1,25,3.0,5.0,1.0,3.0,6.0,5.0,1.0,3.5714285714285716,3.3333333333333335,-0.433883739117558,-0.9009688679024191
2019,1,26,2.0,3.0,5.0,1.0,3.0,6.0,5.0,3.2857142857142856,2.6666666666666665,-0.9749279121818236,-0.2225209339563146
2019,1,27,3.0,2.0,3.0,5.0,1.0,3.0,6.0,2.5714285714285716,2.0,-0.7818314824680299,0.6234898018587334
2019,1,28,1.0,3.0,2.0,3.0,5.0,1.0,3.0,2.5714285714285716,2.3333333333333335,0.0,1.0
2019,1,29,3.0,1.0,3.0,2.0,3.0,5.0,1.0,2.5714285714285716,1.6666666666666667,0.7818314824680298,0.6234898018587336
2019,1,30,1.0,3.0,1.0,3.0,2.0,3.0,5.0,2.142857142857143,2.0,0.9749279121818236,-0.22252093395631434
2019,1,31,2.0,1.0,3.0,1.0,3.0,2.0,3.0,2.2857142857142856,2.3333333333333335,0.43388373911755823,-0.900968867902419
2019,2,1,4.0,2.0,1.0,3.0,1.0,3.0,2.0,2.7142857142857144,3.6666666666666665,-0.433883739117558,-0.9009688679024191
2019,2,2,5.0,4.0,2.0,1.0,3.0,1.0,3.0,2.7142857142857144,4.0,-0.9749279121818236,-0.2225209339563146
2019,2,3,3.0,5.0,4.0,2.0,1.0,3.0,1.0,2.7142857142857144,3.0,-0.7818314824680299,0.6234898018587334
2019,2,4,1.0,3.0,5.0,4.0,2.0,1.0,3.0,2.5714285714285716,2.0,0.0,1.0
2019,2,5,2.0,1.0,3.0,5.0,4.0,2.0,1.0,3.0,2.3333333333333335,0.7818314824680298,0.6234898018587336
2019,2,6,4.0,2.0,1.0,3.0,5.0,4.0,2.0,3.142857142857143,3.0,0.9749279121818236,-0.22252093395631434
2019,2,7,3.0,4.0,2.0,1.0,3.0,5.0,4.0,3.142857142857143,3.6666666666666665,0.43388373911755823,-0.900968867902419
2019,2,8,4.0,3.0,4.0,2.0,1.0,3.0,5.0,3.0,3.6666666666666665,-0.433883739117558,-0.9009688679024191
2019,2,9,4.0,4.0,3.0,4.0,2.0,1.0,3.0,3.0,3.6666666666666665,-0.9749279121818236,-0.2225209339563146
2019,2,10,3.0,4.0,4.0,3.0,4.0,2.0,1.0,3.142857142857143,3.0,-0.7818314824680299,0.6234898018587334
2019,2,11,2.0,3.0,4.0,4.0,3.0,4.0,2.0,3.142857142857143,2.3333333333333335,0.0,1.0
2019,2,12,2.0,2.0,3.0,4.0,4.0,3.0,4.0,4.142857142857143,5.0,0.7818314824680298,0.6234898018587336
2019,2,13,11.0,2.0,2.0,3.0,4.0,4.0,3.0,4.0,5.0,0.9749279121818236,-0.22252093395631434
2019,2,14,2.0,11.0,2.0,2.0,3.0,4.0,4.0,4.0,5.666666666666667,0.43388373911755823,-0.900968867902419
2019,2,15,4.0,2.0,11.0,2.0,2.0,3.0,4.0,3.857142857142857,3.0,-0.433883739117558,-0.9009688679024191
2019,2,16,3.0,4.0,2.0,11.0,2.0,2.0,3.0,4.571428571428571,5.0,-0.9749279121818236,-0.2225209339563146
2019,2,17,8.0,3.0,4.0,2.0,11.0,2.0,2.0,4.428571428571429,4.0,-0.7818314824680299,0.6234898018587334
2019,2,18,1.0,8.0,3.0,4.0,2.0,11.0,2.0,4.571428571428571,4.0,0.0,1.0
2019,2,19,3.0,1.0,8.0,3.0,4.0,2.0,11.0,3.7142857142857144,3.0,0.7818314824680298,0.6234898018587336
2019,2,20,5.0,3.0,1.0,8.0,3.0,4.0,2.0,3.857142857142857,3.6666666666666665,0.9749279121818236,-0.22252093395631434
2019,2,21,3.0,5.0,3.0,1.0,8.0,3.0,4.0,3.5714285714285716,3.3333333333333335,0.43388373911755823,-0.900968867902419
2019,2,22,2.0,3.0,5.0,3.0,1.0,8.0,3.0,3.2857142857142856,2.0,-0.433883739117558,-0.9009688679024191
2019,2,23,1.0,2.0,3.0,5.0,3.0,1.0,8.0,2.4285714285714284,1.6666666666666667,-0.9749279121818236,-0.2225209339563146
2019,2,24,2.0,1.0,2.0,3.0,5.0,3.0,1.0,2.5714285714285716,1.6666666666666667,-0.7818314824680299,0.6234898018587334
2019,2,25,2.0,2.0,1.0,2.0,3.0,5.0,3.0,2.857142857142857,3.0,0.0,1.0
2019,2,26,5.0,2.0,2.0,1.0,2.0,3.0,5.0,2.857142857142857,4.0,0.7818314824680298,0.6234898018587336
2019,2,27,5.0,5.0,2.0,2.0,1.0,2.0,3.0,3.142857142857143,5.0,0.9749279121818236,-0.22252093395631434
2019,2,28,5.0,5.0,5.0,2.0,2.0,1.0,2.0,3.857142857142857,5.666666666666667,0.43388373911755823,-0.900968867902419
2019,3,1,7.0,5.0,5.0,5.0,2.0,2.0,1.0,4.0,4.666666666666667,-0.433883739117558,-0.9009688679024191
2019,3,2,2.0,7.0,5.0,5.0,5.0,2.0,2.0,4.0,3.6666666666666665,-0.9749279121818236,-0.2225209339563146
2019,3,3,2.0,2.0,7.0,5.0,5.0,5.0,2.0,4.285714285714286,2.6666666666666665,-0.7818314824680299,0.6234898018587334
2019,3,4,4.0,2.0,2.0,7.0,5.0,5.0,5.0,4.0,3.0,0.0,1.0
2019,3,5,3.0,4.0,2.0,2.0,7.0,5.0,5.0,3.7142857142857144,3.3333333333333335,0.7818314824680298,0.6234898018587336
2019,3,6,3.0,3.0,4.0,2.0,2.0,7.0,5.0,3.4285714285714284,3.0,0.9749279121818236,-0.22252093395631434
2019,3,7,3.0,3.0,3.0,4.0,2.0,2.0,7.0,2.7142857142857144,2.6666666666666665,0.43388373911755823,-0.900968867902419
2019,3,8,2.0,3.0,3.0,3.0,4.0,2.0,2.0,2.5714285714285716,2.0,-0.433883739117558,-0.9009688679024191
2019,3,9,1.0,2.0,3.0,3.0,3.0,4.0,2.0,2.5714285714285716,1.6666666666666667,-0.9749279121818236,-0.2225209339563146
2019,3,10,2.0,1.0,2.0,3.0,3.0,3.0,4.0,2.142857142857143,1.3333333333333333,-0.7818314824680299,0.6234898018587334
2019,3,11,1.0,2.0,1.0,2.0,3.0,3.0,3.0,2.142857142857143,2.0,0.0,1.0
2019,3,12,3.0,1.0,2.0,1.0,2.0,3.0,3.0,2.4285714285714284,3.0,0.7818314824680298,0.6234898018587336
2019,3,13,5.0,3.0,1.0,2.0,1.0,2.0,3.0,2.2857142857142856,3.3333333333333335,0.9749279121818236,-0.22252093395631434
2019,3,14,2.0,5.0,3.0,1.0,2.0,1.0,2.0,2.5714285714285716,3.6666666666666665,0.43388373911755823,-0.900968867902419
2019,3,15,4.0,2.0,5.0,3.0,1.0,2.0,1.0,2.857142857142857,3.0,-0.433883739117558,-0.9009688679024191
2019,3,16,3.0,4.0,2.0,5.0,3.0,1.0,2.0,2.7142857142857144,2.6666666666666665,-0.9749279121818236,-0.2225209339563146
2019,3,18,1.0,3.0,4.0,2.0,5.0,3.0,1.0,3.7142857142857144,4.0,0.0,1.0
2019,3,19,8.0,1.0,3.0,4.0,2.0,5.0,3.0,3.857142857142857,4.333333333333333,0.7818314824680298,0.6234898018587336
2019,3,20,4.0,8.0,1.0,3.0,4.0,2.0,5.0,3.2857142857142856,4.333333333333333,0.9749279121818236,-0.22252093395631434
2019,3,21,1.0,4.0,8.0,1.0,3.0,4.0,2.0,3.5714285714285716,3.0,0.43388373911755823,-0.900968867902419
2019,3,22,4.0,1.0,4.0,8.0,1.0,3.0,4.0,3.5714285714285716,3.0,-0.433883739117558,-0.9009688679024191
2019,3,23,4.0,4.0,1.0,4.0,8.0,1.0,3.0,3.7142857142857144,4.0,-0.9749279121818236,-0.2225209339563146
2019,3,24,4.0,4.0,4.0,1.0,4.0,8.0,1.0,4.142857142857143,4.0,-0.7818314824680299,0.6234898018587334
2019,3,25,4.0,4.0,4.0,4.0,1.0,4.0,8.0,3.2857142857142856,3.3333333333333335,0.0,1.0
2019,3,26,2.0,4.0,4.0,4.0,4.0,1.0,4.0,3.142857142857143,3.0,0.7818314824680298,0.6234898018587336
2019,3,27,3.0,2.0,4.0,4.0,4.0,4.0,1.0,3.142857142857143,2.0,0.9749279121818236,-0.22252093395631434
2019,3,28,1.0,3.0,2.0,4.0,4.0,4.0,4.0,3.0,2.3333333333333335,0.43388373911755823,-0.900968867902419
2019,3,29,3.0,1.0,3.0,2.0,4.0,4.0,4.0,2.7142857142857144,2.0,-0.433883739117558,-0.9009688679024191
2019,3,30,2.0,3.0,1.0,3.0,2.0,4.0,4.0,2.2857142857142856,2.0,-0.9749279121818236,-0.2225209339563146
2019,3,31,1.0,2.0,3.0,1.0,3.0,2.0,4.0,2.4285714285714284,2.6666666666666665,-0.7818314824680299,0.6234898018587334
2019,4,1,5.0,1.0,2.0,3.0,1.0,3.0,2.0,2.857142857142857,3.6666666666666665,0.0,1.0
2019,4,2,5.0,5.0,1.0,2.0,3.0,1.0,3.0,3.4285714285714284,5.666666666666667,0.7818314824680298,0.6234898018587336
2019,4,3,7.0,5.0,5.0,1.0,2.0,3.0,1.0,3.857142857142857,5.333333333333333,0.9749279121818236,-0.22252093395631434
2019,4,4,4.0,7.0,5.0,5.0,1.0,2.0,3.0,4.857142857142857,7.0,0.43388373911755823,-0.900968867902419
2019,4,5,10.0,4.0,7.0,5.0,5.0,1.0,2.0,5.285714285714286,6.333333333333333,-0.433883739117558,-0.9009688679024191
2019,4,6,5.0,10.0,4.0,7.0,5.0,5.0,1.0,6.0,7.0,-0.9749279121818236,-0.2225209339563146
2019,4,7,6.0,5.0,10.0,4.0,7.0,5.0,5.0,5.571428571428571,4.333333333333333,-0.7818314824680299,0.6234898018587334
2019,4,8,2.0,6.0,5.0,10.0,4.0,7.0,5.0,5.714285714285714,4.666666666666667,0.0,1.0
2019,4,9,6.0,2.0,6.0,5.0,10.0,4.0,7.0,5.571428571428571,4.666666666666667,0.7818314824680298,0.6234898018587336
2019,4,10,6.0,6.0,2.0,6.0,5.0,10.0,4.0,5.428571428571429,5.0,0.9749279121818236,-0.22252093395631434
2019,4,11,3.0,6.0,6.0,2.0,6.0,5.0,10.0,4.714285714285714,4.666666666666667,0.43388373911755823,-0.900968867902419
2019,4,12,5.0,3.0,6.0,6.0,2.0,6.0,5.0,4.142857142857143,3.0,-0.433883739117558,-0.9009688679024191
2019,4,13,1.0,5.0,3.0,6.0,6.0,2.0,6.0,3.7142857142857144,3.0,-0.9749279121818236,-0.2225209339563146
2019,4,14,3.0,1.0,5.0,3.0,6.0,6.0,2.0,4.0,2.6666666666666665,-0.7818314824680299,0.6234898018587334
2019,4,15,4.0,3.0,1.0,5.0,3.0,6.0,6.0,3.5714285714285716,3.3333333333333335,0.0,1.0
2019,4,16,3.0,4.0,3.0,1.0,5.0,3.0,6.0,3.0,3.0,0.7818314824680298,0.6234898018587336
2019,4,17,2.0,3.0,4.0,3.0,1.0,5.0,3.0,3.0,2.6666666666666665,0.9749279121818236,-0.22252093395631434
2019,4,18,3.0,2.0,3.0,4.0,3.0,1.0,5.0,2.5714285714285716,2.3333333333333335,0.43388373911755823,-0.900968867902419
2019,4,19,2.0,3.0,2.0,3.0,4.0,3.0,1.0,2.7142857142857144,2.3333333333333335,-0.433883739117558,-0.9009688679024191
2019,4,20,2.0,2.0,3.0,2.0,3.0,4.0,3.0,2.857142857142857,2.6666666666666665,-0.9749279121818236,-0.2225209339563146
2019,4,21,4.0,2.0,2.0,3.0,2.0,3.0,4.0,2.5714285714285716,2.6666666666666665,-0.7818314824680299,0.6234898018587334
2019,4,22,2.0,4.0,2.0,2.0,3.0,2.0,3.0,2.4285714285714284,2.6666666666666665,0.0,1.0
2019,4,23,2.0,2.0,4.0,2.0,2.0,3.0,2.0,2.4285714285714284,2.0,0.7818314824680298,0.6234898018587336
2019,4,24,2.0,2.0,2.0,4.0,2.0,2.0,3.0,2.2857142857142856,2.0,0.9749279121818236,-0.22252093395631434
2019,4,25,2.0,2.0,2.0,2.0,4.0,2.0,2.0,2.2857142857142856,2.0,0.43388373911755823,-0.900968867902419
2019,4,26,2.0,2.0,2.0,2.0,2.0,4.0,2.0,3.5714285714285716,5.0,-0.433883739117558,-0.9009688679024191
2019,4,28,11.0,2.0,2.0,2.0,2.0,2.0,4.0,3.857142857142857,6.333333333333333,-0.7818314824680299,0.6234898018587334
2019,4,29,6.0,11.0,2.0,2.0,2.0,2.0,2.0,3.857142857142857,6.333333333333333,0.0,1.0
2019,4,30,2.0,6.0,11.0,2.0,2.0,2.0,2.0,4.428571428571429,4.666666666666667,0.7818314824680298,0.6234898018587336
2019,5,1,6.0,2.0,6.0,11.0,2.0,2.0,2.0,4.285714285714286,3.0,0.9749279121818236,-0.22252093395631434
2019,5,2,1.0,6.0,2.0,6.0,11.0,2.0,2.0,4.571428571428571,3.6666666666666665,0.43388373911755823,-0.900968867902419
2019,5,3,4.0,1.0,6.0,2.0,6.0,11.0,2.0,5.0,3.3333333333333335,-0.433883739117558,-0.9009688679024191
2019,5,4,5.0,4.0,1.0,6.0,2.0,6.0,11.0,3.857142857142857,4.0,-0.9749279121818236,-0.2225209339563146
2019,5,5,3.0,5.0,4.0,1.0,6.0,2.0,6.0,3.142857142857143,3.0,-0.7818314824680299,0.6234898018587334
2019,5,6,1.0,3.0,5.0,4.0,1.0,6.0,2.0,3.0,1.6666666666666667,0.0,1.0
2019,5,7,1.0,1.0,3.0,5.0,4.0,1.0,6.0,2.7142857142857144,2.0,0.7818314824680298,0.6234898018587336
2019,5,8,4.0,1.0,1.0,3.0,5.0,4.0,1.0,3.857142857142857,4.666666666666667,0.9749279121818236,-0.22252093395631434
